distance,dq
2.86523,-0.09836
4.16304,-0.02000
0.00000,-0.25839
8.87266,0.00022
9.24707,0.00022
8.87258,0.00022
6.99014,0.00373
6.99014,0.00373
5.00005,0.01078
2.96420,0.03665
2.96687,0.03665
5.02208,0.01078
-1.00000,0.12157
9.57594,0.00085
8.57228,0.00197
7.10265,-0.02708
6.20046,0.02674
6.86322,-0.00671
4.69894,0.00321
4.16477,-0.02113
2.86227,-0.09892
1.90880,0.26986
2.86531,-0.09892
4.16366,-0.02113
0.00000,-0.25905
9.55668,0.00009
10.58940,0.00009
9.55570,0.00009
8.84152,0.00036
8.84152,0.00036
6.99034,0.00623
6.99133,0.00623
4.99961,0.01104
2.96499,0.03682
2.96685,0.03682
5.02198,0.01104
-1.00000,0.12115
2.76105,0.00401
4.03325,-0.13124
4.61668,0.05248
4.18158,-0.01406
2.87192,-0.19187
1.91220,0.31157
5.40759,0.03725
5.16103,0.07902
0.00000,-0.29537
3.13243,0.10541
3.80642,-0.02420
5.58821,-0.00930
6.30050,-0.00930
5.58821,-0.00930
5.70164,-0.00246
5.27401,-0.01351
6.11025,-0.01351
5.27296,-0.01351
-1.00000,0.13791
10.39128,-0.00268
11.12507,0.00151
10.59173,-0.00096
9.22785,0.00462
8.32543,-0.00924
8.99927,0.00672
6.94838,-0.00546
6.16117,0.02550
4.69503,0.00736
4.16182,-0.03070
2.86199,-0.09225
1.90806,0.27201
2.86412,-0.09225
4.16371,-0.03070
0.00000,-0.26593
11.58742,-0.00061
12.46132,0.00027
10.99865,0.00025
12.20643,-0.00017
8.96551,-0.00066
8.55132,-0.00168
6.69850,-0.00834
5.00857,0.01410
2.96548,0.03526
2.96412,0.03526
5.01908,0.01410
-1.00000,0.12465
9.17978,-0.00315
7.71087,0.00262
7.02424,-0.00338
5.67502,-0.00120
5.06495,-0.00712
5.38570,0.03307
6.58813,-0.01520
6.85225,0.00385
6.06257,-0.00199
4.70158,0.02840
4.18524,-0.03700
2.85185,-0.09812
1.91229,0.23866
2.86477,-0.07039
4.15018,-0.03540
0.00000,-0.23091
8.32560,-0.00532
9.50294,0.00067
9.50984,0.00067
9.81692,0.00067
7.52691,0.00052
7.51819,0.00052
7.51087,0.00286
2.96087,0.04519
2.95357,0.02857
5.01551,0.01196
8.86849,0.00134
8.55942,0.00134
8.86827,0.00134
-1.00000,0.10692
8.32732,-0.00359
6.85237,0.00548
6.58060,-0.02300
5.37207,0.05155
4.18317,-0.04771
2.85299,-0.08931
1.91159,0.23017
2.86697,-0.06764
4.15459,-0.03235
4.70610,0.02710
6.06949,-0.00099
0.00000,-0.23220
5.63061,-0.01685
5.19683,-0.00022
6.79055,0.00270
7.43500,-0.00039
8.85299,0.00089
8.88278,0.00089
8.56510,0.00089
7.50419,0.00360
2.96461,0.04246
2.95348,0.02899
5.01810,0.01071
7.16280,-0.00112
7.95054,0.00058
6.80438,0.00058
-1.00000,0.10876
9.18671,0.00045
7.99604,-0.00187
7.07923,0.00388
7.52174,-0.00145
8.77244,0.00388
9.53278,-0.00187
6.96287,-0.00740
5.53885,-0.01725
5.36137,0.04617
4.17726,-0.05064
4.68699,0.02710
4.16752,-0.02718
2.86437,-0.07412
1.91440,0.22442
2.86256,-0.07180
0.00000,-0.22755
9.96864,0.00001
7.93302,0.00050
6.19333,-0.00085
9.28759,-0.00085
10.53100,0.00050
7.26275,0.00248
7.62178,0.00248
6.31368,-0.00930
5.77483,-0.00187
5.01401,0.00967
2.96199,0.03014
2.98622,0.03483
-1.00000,0.10748
4.17108,-0.02210
2.87146,-0.09927
1.91413,0.27187
2.87329,-0.09927
4.18340,-0.02210
4.71345,0.00253
6.11808,0.02490
7.10004,-0.00643
7.02639,0.00057
8.38622,-0.00556
8.91017,0.00176
10.13162,0.00086
11.15692,0.00343
10.65988,0.00086
9.51760,0.00176
0.00000,-0.25644
5.01440,0.01189
2.98112,0.03580
2.97716,0.03580
5.02744,0.01189
6.55212,-0.00725
9.33006,-0.00026
8.22226,-0.00026
10.66473,-0.00058
9.88244,-0.00058
11.61197,-0.00110
12.01274,-0.00110
11.52034,-0.00058
10.44164,-0.00058
9.23625,-0.00026
9.97517,-0.00026
-1.00000,0.12004
4.69377,0.02559
4.16438,-0.03417
2.85520,-0.07822
1.91293,0.25955
2.88221,-0.13947
4.18256,-0.00423
3.21319,0.12193
3.98213,-0.01863
3.40666,-0.06549
4.38086,0.00580
4.27096,0.01584
4.52275,-0.00862
3.46841,0.00580
4.92824,0.01584
6.08322,-0.00862
0.00000,-0.25531
5.77955,-0.00293
5.00280,0.01176
2.94078,0.03334
5.02811,0.00105
5.30251,0.00068
4.74491,0.00068
3.09068,0.00068
3.33720,0.00068
-1.00000,0.11647
3.21422,-0.00574
2.89058,-0.12631
1.91153,0.28415
2.86307,-0.10092
4.15685,0.00072
4.62646,-0.06950
4.14703,0.05227
6.02564,0.06347
6.99522,-0.03144
7.02101,0.00565
8.37237,0.00487
9.51094,0.00553
10.73739,-0.00156
10.91675,-0.00241
9.94810,0.00408
8.63444,-0.00680
0.00000,-0.26134
3.10223,0.01086
3.10223,0.01086
4.29870,0.01086
2.96710,0.03572
5.01819,0.00760
6.54416,-0.00968
9.51477,-0.00119
11.96766,0.00059
10.33035,-0.00027
-1.00000,0.11994
9.23485,0.01375
8.28802,-0.00069
8.90452,-0.00315
6.81348,0.00793
6.09004,-0.00949
4.70788,0.05320
4.16929,-0.04498
2.86766,-0.06747
1.90821,0.23448
2.86077,-0.07039
4.16727,-0.07829
5.33715,0.06267
5.58910,-0.01630
6.54654,-0.02206
0.00000,-0.24020
8.82294,-0.00297
9.91925,-0.00297
9.91925,-0.00297
9.99099,0.00099
8.45833,0.00099
5.02541,0.01357
2.95962,0.02945
2.99431,0.03391
-1.00000,0.11100
4.18081,-0.02923
2.87204,-0.08758
1.91244,0.25214
2.86904,-0.08758
4.16923,-0.02923
4.70608,0.01437
6.11385,0.01865
7.10325,-0.00617
7.07458,0.00012
8.47689,-0.00376
9.59306,0.00071
9.59214,0.00071
0.00000,-0.24792
5.02894,0.01268
2.97595,0.03370
2.97617,0.03370
5.01145,0.01268
6.56621,-0.00700
8.65635,0.00175
9.41147,0.00022
10.37896,0.00022
10.37815,0.00022
9.41160,0.00022
-1.00000,0.11638
4.16739,-0.02512
2.86803,-0.08550
1.91051,0.24621
2.86516,-0.08550
4.16543,-0.02512
4.70274,0.01051
6.16582,0.01576
6.94119,-0.00211
8.26146,-0.00954
9.26580,0.00772
9.18864,-0.00190
10.63177,-0.00207
11.74611,-0.00030
11.74605,-0.00030
0.00000,-0.24532
5.01960,0.01099
2.96739,0.03313
2.97005,0.03313
5.01105,0.01099
6.71939,-0.00524
8.62298,0.00235
10.77875,0.00046
11.54290,0.00011
12.52240,0.00011
12.52245,0.00011
11.54290,0.00011
-1.00000,0.11633
8.68578,-0.00656
7.51216,0.00598
7.01918,0.00270
5.97480,-0.02764
5.39119,0.07310
4.17638,-0.02308
4.67866,-0.00278
4.17188,0.03265
2.87200,-0.17309
1.90525,0.30382
2.85599,-0.11863
0.00000,-0.26406
2.99750,0.07950
4.40362,-0.03578
5.80442,0.00872
5.24199,-0.00228
6.87802,-0.00183
5.37168,-0.01744
9.17269,0.00184
9.27408,0.00184
6.24527,-0.01744
5.76555,0.00036
5.03082,-0.00202
2.94214,0.04567
4.69632,0.00698
4.96746,0.00698
4.95767,0.00698
-1.00000,0.11550
3.18061,-0.02619
2.88070,-0.04472
4.17154,-0.01663
4.68370,0.01547
4.16952,-0.05409
2.84996,-0.05196
1.91935,0.18542
0.00000,-0.20948
5.40402,0.05672
6.48076,-0.01052
5.52216,-0.03786
6.88897,0.00354
7.12915,-0.00585
6.92628,0.00240
8.63270,0.00383
8.81884,-0.00058
7.63001,0.01048
6.49704,-0.00145
3.05854,0.01226
3.07167,0.01226
4.27142,0.01226
5.02690,0.00992
5.76822,-0.00094
2.90953,0.03205
4.89748,0.01120
7.44343,0.00090
7.47179,0.00090
9.09528,-0.00117
9.25166,-0.00117
9.76685,-0.00063
8.95978,-0.00063
7.87644,-0.00287
7.55667,-0.00287
-1.00000,0.10002
3.18102,-0.03083
2.88056,-0.04380
4.17152,-0.01672
4.68370,0.01351
4.16895,-0.05111
2.84996,-0.05347
1.91935,0.18718
0.00000,-0.21233
5.40402,0.05338
6.48076,-0.00991
5.52271,-0.03399
6.88810,0.00277
7.12909,-0.00457
6.92632,0.00178
8.63289,0.00323
8.81962,-0.00104
7.62982,0.01025
6.49715,-0.00135
3.07167,0.01354
3.05866,0.01354
4.27125,0.01354
5.02676,0.01026
5.76822,-0.00042
2.90948,0.03239
4.89800,0.00968
7.47226,0.00074
7.44226,0.00074
9.09562,-0.00099
9.25165,-0.00099
8.96041,-0.00047
9.76672,-0.00047
7.55639,-0.00278
7.87646,-0.00278
-1.00000,0.10150
5.68963,0.01026
4.82869,-0.03002
3.46196,0.09867
2.93962,-0.14537
1.90766,0.26940
2.80765,-0.08072
4.16222,-0.02952
4.71424,0.01769
4.20339,-0.00650
5.43063,0.00964
6.58581,-0.01014
6.20942,0.01495
0.00000,-0.26187
3.22796,-0.03700
2.99882,0.01073
3.96573,0.01073
6.74409,-0.00116
5.42889,0.00033
2.84086,0.03462
4.96222,0.00972
7.32974,0.00037
7.20458,0.00037
6.78912,-0.00385
6.70564,-0.00385
-1.00000,0.12248
4.99300,0.00124
4.17754,0.00007
3.20236,-0.00948
3.23388,0.04995
4.19988,-0.00948
4.99835,0.00007
2.88565,-0.12576
1.99184,0.13367
2.49843,-0.02366
2.97722,-0.01495
3.51915,0.00097
0.00000,-0.12570
5.89882,-0.00079
4.61465,-0.00016
2.90071,0.00087
4.61999,0.00087
5.90148,-0.00016
3.86708,0.02494
3.06680,0.02494
3.59332,0.00097
-1.00000,0.07159
4.99300,0.00133
4.17754,0.00051
3.20236,-0.00874
3.23388,0.04725
4.19988,-0.00874
4.99835,0.00051
2.88565,-0.12291
1.99184,0.12008
2.49843,-0.01996
2.97722,-0.01244
3.51915,0.00104
0.00000,-0.11834
5.89882,-0.00090
4.61465,-0.00052
2.90071,0.00110
4.61999,0.00110
5.90148,-0.00052
3.06680,0.02527
3.86708,0.02527
3.59332,0.00104
-1.00000,0.06857
8.88703,-0.00096
7.71966,0.00099
6.49568,-0.01379
5.35064,0.04692
5.51497,-0.01556
4.16639,-0.00890
2.87408,-0.17523
1.90546,0.37546
2.86753,-0.17817
4.13694,0.02838
4.62330,-0.00955
0.00000,-0.30918
8.97046,0.00053
8.96958,0.00053
9.81562,0.00053
7.83190,-0.00029
7.83278,-0.00029
3.02680,0.05819
2.97921,0.05502
5.70809,0.00418
-1.00000,0.14118
2.87287,-0.20437
4.16752,0.01031
4.61728,-0.02406
4.13330,0.04322
2.86691,-0.21556
1.90459,0.42442
0.00000,-0.32391
5.35117,0.03998
5.50799,-0.01204
6.53167,-0.01819
7.71396,0.00237
3.02556,0.06091
5.70266,0.00507
2.97827,0.06280
6.64554,0.00442
8.15123,-0.00012
7.53985,-0.00012
-1.00000,0.14488
2.87400,-0.16506
4.17124,-0.01477
4.61500,-0.00334
4.13292,0.02506
2.86620,-0.16970
1.90647,0.35981
0.00000,-0.30192
5.34293,0.05166
5.42492,-0.01700
6.56740,-0.02635
3.03158,0.05672
5.70118,0.00143
2.97976,0.05352
6.82956,0.00567
7.37591,0.00567
-1.00000,0.13859
3.11580,0.00734
2.89698,-0.04589
4.19252,-0.01051
4.68021,0.00807
4.14273,-0.02135
2.81663,-0.05413
1.91778,0.15995
0.00000,-0.16511
5.27505,0.00739
6.52828,-0.00116
6.01147,0.00312
5.44521,0.00962
2.96809,0.00356
4.20600,0.00356
2.96809,0.00356
2.92604,0.02434
5.65558,-0.00244
6.31314,-0.00244
5.65492,-0.00244
-1.00000,0.07496
4.69806,0.04779
4.15344,-0.04725
2.83527,-0.08784
1.90950,0.28132
2.90201,-0.08624
4.19439,-0.05618
3.24207,0.05443
3.16628,-0.00562
4.37657,-0.03108
0.00000,-0.29100
5.78375,-0.00669
4.98271,0.01482
2.90279,0.03942
5.04870,0.01986
4.66940,0.00918
4.89788,0.00918
-1.00000,0.13589
9.57929,-0.00054
8.53492,0.00207
8.90603,-0.00054
8.90504,-0.00054
7.11060,-0.01159
7.06759,0.00064
6.11480,0.03361
4.70710,-0.00395
4.18166,-0.01792
2.87231,-0.10085
1.91250,0.26950
2.86863,-0.10085
4.16897,-0.01792
0.00000,-0.25600
9.57281,0.00013
10.57133,0.00013
9.57281,0.00013
8.43122,0.00013
9.97301,0.00013
8.85466,0.00013
8.85461,0.00013
9.97314,0.00013
8.43099,0.00013
6.55997,-0.01066
5.02801,0.01097
2.97587,0.03682
2.97693,0.03682
5.01249,0.01097
-1.00000,0.11875
7.31981,0.00550
6.03774,-0.00145
6.10115,0.00777
5.02528,-0.00744
4.20084,-0.04447
4.94468,0.00914
2.90092,-0.03196
3.01762,-0.00403
3.39849,0.11074
1.97318,0.27945
0.00000,-0.19570
8.09596,-0.00148
7.77442,-0.00148
7.30449,-0.00148
3.85017,-0.02854
4.34171,-0.02854
2.92490,-0.02854
2.50024,-0.06426
2.51182,-0.06426
-1.00000,0.09104
8.49879,-0.00721
7.09207,-0.00789
7.04547,0.00227
6.11534,0.02256
4.70855,0.00508
4.16409,-0.02174
2.84437,-0.08586
1.90654,0.23375
2.90073,-0.05215
4.19000,-0.02487
3.22625,-0.01779
4.57714,0.01039
3.17078,0.01039
3.16950,0.01039
0.00000,-0.24695
9.11648,0.00196
9.01239,0.00196
8.64724,0.00196
6.57675,-0.00605
4.99954,0.00860
2.92004,0.03706
5.03815,0.00794
-1.00000,0.11620
7.11782,-0.00393
6.46897,0.02105
7.05676,-0.00495
7.05684,-0.00495
4.66622,0.01507
4.16374,-0.03177
2.85987,-0.09060
1.90701,0.26590
2.85987,-0.09060
4.16400,-0.03177
0.00000,-0.26349
6.92584,0.00038
6.92695,0.00038
8.18992,0.00038
5.01889,0.01319
2.96159,0.03575
2.96156,0.03575
5.01928,0.01319
-1.00000,0.12102
10.78964,0.00558
9.63324,0.00148
8.34738,0.00112
7.14036,-0.01389
7.26793,0.00302
6.11422,0.02670
4.70505,-0.00160
4.16864,-0.01522
2.86834,-0.11676
1.91264,0.29961
2.87125,-0.11676
4.17865,-0.01522
0.00000,-0.27479
10.84203,-0.00149
10.86384,-0.00149
11.73118,-0.00149
9.78910,-0.00078
9.75674,-0.00078
8.45322,-0.00170
6.53355,-0.00636
5.01362,0.01032
2.97769,0.04089
2.97521,0.04089
5.01843,0.01032
-1.00000,0.12838
4.16682,-0.03024
2.86369,-0.09539
1.91006,0.27696
2.86671,-0.09539
4.16659,-0.03024
4.69988,0.00816
6.20310,0.02825
6.88101,-0.00711
6.96031,-0.01754
8.40685,-0.00803
9.12859,0.00162
10.57731,0.00326
10.63232,0.00326
9.24319,0.00162
0.00000,-0.27015
5.00178,0.01299
2.96614,0.03662
2.96933,0.03662
5.02444,0.01299
6.64796,0.00715
8.70446,0.00275
8.87032,-0.00020
9.06134,-0.00020
11.04242,-0.00117
11.24929,-0.00117
11.38555,-0.00117
11.05973,-0.00117
9.38007,-0.00020
8.88808,-0.00020
-1.00000,0.12735
8.77821,-0.00825
8.43185,0.00517
8.93862,-0.00130
9.24853,0.00337
9.26337,-0.00415
7.91378,0.00685
6.98632,0.00290
7.00153,-0.01630
6.20203,0.02562
6.83685,-0.00721
4.69848,0.01215
4.16769,-0.03590
2.86459,-0.08059
1.91170,0.25464
2.86588,-0.08059
4.16665,-0.03590
0.00000,-0.25782
8.38112,0.00219
9.86568,0.00219
8.59862,0.00219
10.28805,-0.00078
9.05740,-0.00078
9.74412,0.00035
9.99371,0.00035
8.12767,-0.00139
7.59558,-0.00139
7.54445,-0.00058
6.00730,-0.00058
5.01536,0.01419
2.96720,0.03265
2.96777,0.03265
5.02145,0.01419
-1.00000,0.12188
8.93737,-0.00145
8.45988,-0.00264
8.88407,0.00255
9.23354,-0.00064
9.22010,-0.00381
7.86730,-0.00538
6.97021,-0.00478
7.00825,-0.01228
6.20397,0.02948
6.83026,-0.00689
4.69970,0.00941
4.16739,-0.03702
2.86446,-0.08193
1.91117,0.26197
2.86548,-0.08193
4.16694,-0.03702
0.00000,-0.26256
8.51644,0.00056
10.00724,0.00056
8.88876,0.00056
8.98462,0.00050
10.28821,0.00050
9.87307,0.00177
9.79441,0.00177
7.46839,0.00231
8.12473,0.00231
5.99442,0.00336
7.54873,0.00336
5.01251,0.01399
2.96695,0.03284
2.96918,0.03284
5.02093,0.01399
-1.00000,0.12370
4.97937,-0.01717
4.43328,-0.02931
5.38489,0.00962
3.09699,0.08805
2.89507,-0.15736
4.18863,0.03934
4.67153,-0.00220
4.18143,-0.03596
2.85255,-0.09134
1.92664,0.25065
0.00000,-0.23527
5.41912,0.03607
6.37437,0.01091
5.39754,0.01091
6.37451,0.01091
5.61214,0.00478
4.42570,0.00478
5.77126,0.00478
2.49997,0.00437
5.03605,-0.00635
5.75768,-0.00053
2.89332,0.04816
6.08688,-0.00533
7.29864,-0.00533
6.76028,-0.00533
5.05976,-0.00533
6.47229,-0.00533
5.06048,-0.00533
6.76048,-0.00533
7.29884,-0.00533
6.08743,-0.00533
-1.00000,0.10009
2.85901,-0.07737
4.17596,-0.02895
4.65861,0.01923
4.13763,-0.06242
2.86084,-0.07155
1.90755,0.24694
0.00000,-0.25328
5.46608,0.05611
5.90871,-0.01345
6.44127,-0.02709
6.12588,0.02203
7.07336,-0.00592
7.83536,-0.00504
8.27782,0.00071
2.94250,0.03183
5.02738,0.01017
2.98782,0.03283
8.07866,0.00255
8.43303,0.00255
9.22723,0.00055
-1.00000,0.11957
5.62845,0.01848
5.38174,0.01754
5.62574,0.01848
6.70915,0.01848
4.18740,-0.02207
4.67509,-0.00768
4.18646,0.04575
2.89851,-0.16942
1.92904,0.26335
2.85377,-0.10172
0.00000,-0.23284
3.08994,0.08966
4.43749,-0.03166
5.38826,0.00948
4.88955,-0.00293
6.34006,0.02698
4.98919,-0.00638
5.82682,-0.00638
6.62140,-0.00638
6.62042,-0.00638
5.82311,-0.00638
4.98850,-0.00638
6.93456,-0.00638
6.93212,-0.00638
7.54332,-0.00638
5.75915,0.00127
5.03692,-0.00700
2.89777,0.04602
2.48448,0.00235
4.46391,-0.00278
6.79678,-0.00684
6.82047,-0.00684
6.76702,-0.00684
-1.00000,0.09819
5.62306,0.01933
5.38017,0.01228
6.70807,0.01933
5.62341,0.01933
4.18562,-0.03048
4.67470,0.00685
4.18715,0.02092
2.89744,-0.14506
1.92615,0.25694
2.85148,-0.09184
0.00000,-0.23987
3.09626,0.07997
4.43126,-0.03096
5.38519,0.00830
4.95412,-0.00139
6.32133,0.00657
6.32145,0.00657
5.82279,-0.00625
6.61687,-0.00625
4.98402,-0.00625
6.93233,-0.00625
7.54054,-0.00625
6.93286,-0.00625
4.98316,-0.00625
6.61624,-0.00625
5.82169,-0.00625
5.75909,-0.00100
5.03618,-0.00064
2.89751,0.04498
2.49829,0.00474
4.43655,-0.00139
6.74862,-0.00226
6.70323,-0.00226
6.70191,-0.00226
6.74862,-0.00226
-1.00000,0.10179
9.64138,-0.00713
8.70507,-0.00026
9.16983,0.00160
7.39139,0.00139
6.51255,-0.01992
5.28810,0.06621
4.19115,-0.07653
2.86619,-0.06989
1.91161,0.24282
2.87111,-0.07366
4.17619,-0.04653
4.71285,0.04821
6.06038,0.00239
6.91689,-0.00207
0.00000,-0.24968
9.56776,0.00246
10.65440,0.00246
9.56876,0.00246
5.20930,-0.02053
2.96240,0.03601
2.98145,0.03149
5.00945,0.01472
6.90702,-0.00009
6.90642,-0.00009
7.90724,-0.00009
-1.00000,0.11425
7.56028,-0.01557
6.07886,-0.00130
5.42270,0.03336
4.18160,-0.03072
4.68162,0.01235
4.16627,-0.01564
2.84944,-0.10779
1.90261,0.25687
2.85972,-0.09589
0.00000,-0.24562
3.05916,0.06050
5.16147,0.02892
6.48940,-0.02423
5.76364,-0.01442
4.78925,0.00489
6.76967,0.00489
7.90069,0.00407
8.16314,0.00407
7.96386,0.00407
6.25347,-0.00787
5.76557,0.00072
2.94423,0.04158
4.03124,-0.02422
6.79174,0.00478
6.79264,0.00478
7.16514,0.00478
-1.00000,0.11264
8.57129,0.00496
7.37809,0.00104
6.38125,0.01214
6.60418,-0.00484
5.24333,-0.02704
4.33813,0.00185
3.23913,0.04772
3.18133,0.00208
2.90216,-0.10772
4.19325,-0.03584
4.69743,0.04566
4.15358,-0.05105
2.83619,-0.06905
1.91032,0.26477
0.00000,-0.27168
8.48250,-0.00192
9.01610,-0.00192
9.29701,-0.00192
5.81120,0.00286
4.92695,0.00286
4.69511,0.00715
5.04894,0.01090
5.78402,-0.00665
4.98295,0.01471
2.90352,0.03289
-1.00000,0.12806
7.70390,0.00010
6.49533,-0.01177
5.34907,0.04426
5.51894,-0.01480
4.16649,-0.00308
2.87372,-0.18248
1.90563,0.38115
2.86789,-0.18150
4.13729,0.03072
4.62340,-0.01311
0.00000,-0.30944
7.85824,0.00016
8.51239,0.00016
7.85835,0.00016
3.02598,0.05955
2.97846,0.05506
5.70818,0.00450
-1.00000,0.14036
6.48315,-0.02480
5.35406,0.05057
5.69935,-0.01074
4.02209,-0.07323
2.91356,-0.07500
1.87996,0.31013
2.97053,-0.17626
4.08730,0.05752
3.42957,0.06034
4.71115,-0.00205
5.32406,-0.02475
6.70453,0.01844
7.34448,-0.00404
7.39594,-0.00555
8.84452,-0.00249
0.00000,-0.26635
6.56759,0.00406
7.40116,0.00406
6.56867,0.00406
3.30559,0.02362
2.98900,0.00903
7.01239,0.00386
9.26242,0.00052
9.26058,0.00052
9.31578,0.00052
-1.00000,0.11796
7.45825,-0.00594
6.68998,0.01505
7.33454,-0.00312
5.32130,-0.02513
4.71974,0.00071
3.43881,0.06115
2.97057,-0.16638
1.88093,0.29331
2.91826,-0.07903
4.01123,-0.03554
4.96065,0.01327
4.09285,0.03935
0.00000,-0.26881
7.33453,0.00152
8.50763,0.00152
7.33361,0.00152
2.99921,0.00937
3.29100,0.02470
-1.00000,0.12249
7.48069,-0.00974
6.70062,0.01807
7.33208,-0.00306
5.33235,-0.02486
4.71678,-0.00695
3.43624,0.07579
2.96730,-0.19940
1.87968,0.32393
2.91926,-0.08753
4.01854,-0.07800
4.08600,0.07166
5.36445,0.06512
5.73207,-0.01393
6.32957,-0.02325
7.71604,0.01108
0.00000,-0.27002
7.36214,0.00233
8.52826,0.00233
7.36080,0.00233
3.00231,0.00581
3.31347,0.02725
6.19577,-0.00082
8.02376,-0.00265
8.37830,-0.00265
8.02371,-0.00265
-1.00000,0.11977
5.34972,-0.00315
4.23368,-0.01781
2.89893,-0.09497
3.21747,0.04987
4.58876,-0.02805
5.46089,0.02984
4.69426,0.02590
4.16137,-0.03962
2.83323,-0.07082
1.91036,0.23509
0.00000,-0.23863
6.16161,0.00309
6.82911,-0.00156
6.78950,-0.00156
5.19525,0.00145
2.74104,0.00362
2.92373,0.03157
5.00162,0.01298
6.52115,-0.00758
-1.00000,0.11034
2.86664,-0.07747
4.16907,-0.03521
4.68614,0.02437
4.17987,-0.01776
2.86186,-0.09494
1.91670,0.23526
0.00000,-0.22874
5.30332,0.01076
6.06005,-0.00073
2.98132,0.03043
5.02271,0.01360
2.95753,0.03714
6.14426,-0.00180
5.34942,-0.00180
6.48507,-0.00103
-1.00000,0.10791
6.07768,-0.00590
4.71401,0.03340
4.18483,-0.04925
5.34689,0.04656
6.56926,-0.01760
6.82681,0.00593
4.16164,-0.03380
2.87077,-0.06928
1.91260,0.22580
2.85475,-0.08017
0.00000,-0.23127
7.49092,0.00229
5.44101,-0.01342
2.96668,0.03614
2.95562,0.02995
5.02116,0.01158
7.89274,-0.00047
-1.00000,0.10952
6.05683,-0.01651
5.43241,0.00397
5.25746,-0.01023
4.48183,0.01944
5.22298,-0.01023
5.40002,0.00397
3.00486,-0.20177
1.79465,0.29739
0.00000,-0.23913
5.12920,0.01110
7.01313,0.00442
6.43849,0.00442
6.27833,0.00270
4.62624,0.00270
6.28326,0.00487
5.11862,0.00487
5.06157,0.00487
6.25361,0.00487
6.22960,0.00270
4.58499,0.00270
4.93764,0.00193
-1.00000,0.10099
4.61737,-0.01840
3.24312,0.03446
2.90621,-0.07767
1.91901,0.21279
2.85345,-0.07099
4.18653,-0.03013
4.75437,0.02088
4.23430,-0.02128
5.35816,0.00152
5.48780,0.02166
6.11663,0.01001
0.00000,-0.21579
5.22371,0.00005
2.77224,0.00649
2.93820,0.03068
5.00887,0.01036
6.55058,-0.00592
6.71932,-0.00437
6.62845,-0.00437
-1.00000,0.10001
7.49847,0.00781
6.51092,-0.03166
5.16505,0.03585
4.18368,-0.01387
4.70782,0.01158
4.17642,-0.02824
2.87090,-0.09461
1.90302,0.25992
2.85593,-0.11560
3.06316,0.06310
0.00000,-0.24773
5.34878,0.03692
6.48635,-0.00823
7.49688,-0.00109
8.50090,-0.00109
7.49664,-0.00109
6.77518,0.00690
6.77518,0.00690
5.79113,0.00023
2.97610,0.03958
4.03585,-0.02585
5.31565,-0.01339
-1.00000,0.11369
6.04646,-0.01659
5.03913,0.10738
4.45692,-0.01659
6.04453,-0.01659
4.16474,-0.09602
4.92454,0.02171
6.15001,-0.00109
4.51125,-0.02387
3.32246,0.01201
3.59328,0.03118
2.95512,-0.09322
1.88098,0.21774
2.93577,-0.07251
4.07664,0.00463
4.02907,-0.00435
4.98462,0.00883
0.00000,-0.24528
5.72116,-0.00426
6.81162,-0.00426
6.65007,-0.00426
3.98365,-0.00426
5.40379,-0.00426
3.98632,-0.00426
6.64775,-0.00426
6.81013,-0.00426
5.71642,-0.00426
3.15048,0.06316
5.38518,0.00361
4.67902,-0.00388
3.24390,0.02386
-1.00000,0.13418
9.89581,0.00139
9.15177,-0.00150
7.76281,0.00308
7.14227,-0.00548
8.06096,0.00308
9.40638,-0.00150
5.69826,0.00169
5.38932,0.02721
4.19008,-0.03563
2.86251,-0.09492
1.91399,0.23383
2.86215,-0.06815
4.16605,-0.03927
4.68885,0.02931
6.05769,0.00150
0.00000,-0.23443
5.08189,-0.00669
10.97531,-0.00019
9.75731,0.00007
7.28142,-0.00015
7.86526,-0.00015
10.17716,0.00007
6.32508,-0.00925
2.98128,0.04624
2.96972,0.02846
5.01590,0.01352
6.45804,-0.00194
-1.00000,0.10979
9.90958,0.00170
9.17740,-0.00182
7.78945,0.00338
7.15446,-0.00527
8.05955,0.00338
9.40731,-0.00182
5.70891,-0.00471
5.38342,0.04102
4.18036,-0.05734
4.68057,0.04269
4.16487,-0.04605
2.85991,-0.06179
1.91479,0.22849
2.85789,-0.07919
0.00000,-0.24088
5.10384,-0.00458
10.98966,-0.00023
9.79238,0.00012
7.32085,-0.00016
7.84905,-0.00016
10.17047,0.00012
6.32150,-0.01095
5.76830,-0.00436
5.01239,0.01363
2.95984,0.02854
2.97412,0.04248
-1.00000,0.11378
6.07680,-0.02338
6.83148,0.01805
6.28409,-0.01109
4.67732,0.01253
4.78499,0.01004
3.77599,0.04413
2.92038,-0.15440
3.69335,0.02642
2.01399,0.27799
0.00000,-0.13494
6.54191,0.00299
7.87450,-0.00337
4.06813,-0.00599
2.51120,-0.06257
2.51036,-0.06257
-1.00000,0.06617
3.80181,0.01731
4.76077,0.03019
4.72022,-0.00622
3.63766,0.05027
2.90852,-0.16364
5.92787,-0.00413
6.93114,0.00069
6.89799,0.00162
5.96876,-0.01410
2.00420,0.32072
0.00000,-0.14537
7.90841,0.00017
7.87061,0.00091
3.81527,-0.00656
6.19539,-0.00122
2.51698,-0.07434
2.50253,-0.07434
-1.00000,0.06806
12.71414,0.00060
11.22316,0.00072
10.76195,-0.00113
9.43916,0.00333
8.47162,-0.00411
