distance,dq
6.34349,0.01289
7.24083,-0.00918
8.61883,-0.00235
8.87054,0.00117
9.65844,0.00270
10.96454,-0.00060
0.00000,-0.28759
5.22374,0.01954
3.15185,0.03373
3.16241,0.03373
5.23606,0.01954
6.85874,-0.00510
7.07191,0.00173
7.41614,0.00173
9.55483,-0.00048
11.40486,0.00007
11.55360,0.00007
-1.00000,0.13844
12.30924,-0.00088
11.43763,0.00072
10.10690,-0.00310
9.71372,0.00729
10.71132,-0.00310
11.97483,0.00072
8.51392,-0.00386
7.31240,-0.01168
7.33085,0.00101
6.34500,0.03177
4.93928,0.01767
4.39432,-0.04973
3.08133,-0.09954
2.14417,0.31507
3.08516,-0.09954
4.40660,-0.04973
0.00000,-0.30378
13.34224,0.00021
11.88383,0.00010
9.50062,0.00086
10.58915,0.00086
12.78729,0.00010
6.82316,-0.00993
5.22632,0.01908
3.15435,0.03699
3.15450,0.03699
5.23835,0.01908
-1.00000,0.14637
9.86191,-0.00790
8.44594,0.01622
7.55574,-0.01932
8.14932,0.00137
6.08148,0.00167
5.42699,0.07102
4.16824,-0.10849
4.27912,0.01404
3.16258,-0.15051
2.08891,0.36402
2.95606,-0.05006
0.00000,-0.33549
5.75752,-0.03554
4.75249,0.02794
7.00755,0.01989
8.26863,-0.00799
9.28165,0.00107
10.15203,0.00163
10.47272,0.00163
10.15104,0.00163
6.24713,-0.00989
5.30185,0.01304
3.45765,0.03809
7.11363,-0.00709
-1.00000,0.15899
7.03402,-0.00634
6.64192,0.00239
5.78323,0.00630
5.29873,-0.00467
5.78323,0.00630
6.64162,0.00239
4.78084,-0.04357
3.34159,0.14818
3.10609,-0.37700
2.12651,0.59027
3.04482,-0.25753
3.31459,0.06622
4.35049,0.03845
5.10721,0.00802
4.85504,-0.06518
4.40768,0.08786
6.21516,0.04128
0.00000,-0.38982
7.87687,0.00127
7.24369,-0.00062
5.78979,-0.00280
5.78979,-0.00280
7.24345,-0.00062
5.31948,0.00843
5.31965,0.00843
2.79755,-0.01057
6.75719,-0.01183
6.80144,-0.01183
-1.00000,0.16938
5.57969,0.07549
4.40881,-0.03151
3.08119,-0.14037
2.14463,0.32370
3.08305,-0.11333
4.39890,-0.02752
4.93417,0.00126
6.34569,0.03153
7.31561,-0.00987
7.27421,0.00092
8.71449,-0.00324
9.76632,0.00354
11.05481,-0.00170
11.44147,0.00100
10.58405,-0.00170
9.19914,0.00354
0.00000,-0.28166
6.26693,-0.01654
5.43228,-0.01654
6.27077,-0.01654
3.14237,0.05049
3.15607,0.03615
5.23461,0.01479
6.81456,-0.01451
9.67040,-0.00065
11.90970,0.00025
11.10902,0.00025
8.65711,-0.00065
-1.00000,0.13341
4.39527,-0.05552
4.92564,0.05451
4.40305,-0.09437
3.07799,-0.08917
2.14488,0.32214
3.07912,-0.10083
0.00000,-0.32158
5.63083,0.07545
6.69082,-0.01456
5.73604,-0.04232
6.99519,0.01134
8.15956,-0.00965
9.34069,0.00539
9.47746,-0.00250
8.55833,-0.00060
7.29621,0.00120
5.22884,0.01830
6.00958,-0.00594
3.12060,0.03917
3.14362,0.03950
5.04478,0.01101
8.25096,0.00245
10.26874,-0.00084
10.48899,0.00052
6.63163,0.00131
-1.00000,0.15558
11.07386,-0.00199
9.77436,0.00479
8.72350,-0.00496
9.17177,0.00243
10.54463,-0.00022
11.43772,0.00064
11.14999,0.00007
7.33227,-0.00870
7.29048,0.00061
6.34727,0.02734
4.94047,0.01558
4.39342,-0.04473
3.08106,-0.10134
2.14367,0.31300
3.08489,-0.10134
4.40592,-0.04473
0.00000,-0.29723
11.90756,0.00024
9.65332,-0.00072
8.61920,-0.00104
12.49000,-0.00006
6.79472,-0.00882
5.22423,0.01787
3.15385,0.03636
3.15280,0.03636
5.23929,0.01787
-1.00000,0.14271
5.58000,0.07428
4.40838,-0.03358
3.08051,-0.13031
2.14470,0.31992
3.08264,-0.11781
4.39842,-0.02102
4.93435,-0.00302
6.34594,0.03414
7.31751,-0.01110
7.27218,0.00088
8.71361,-0.00321
9.77484,0.00493
11.06031,-0.00312
11.34163,0.00126
10.51027,-0.00055
9.19632,0.00228
0.00000,-0.27953
6.26669,-0.01607
6.27028,-0.01607
5.43264,-0.01607
3.14174,0.04613
3.15681,0.03773
5.23409,0.01299
6.81259,-0.01409
9.66998,-0.00071
11.92711,0.00058
12.39065,-0.00008
8.63148,-0.00085
-1.00000,0.13208
5.57892,0.07479
4.40866,-0.03635
3.08170,-0.13016
2.14568,0.31877
3.08460,-0.11021
4.40058,-0.02984
4.93689,0.00040
6.34684,0.03598
7.32001,-0.01070
7.27263,0.00045
8.70568,-0.00275
9.83553,0.00536
11.03857,-0.00446
10.94575,0.00338
9.35741,-0.00051
0.00000,-0.28562
6.27006,-0.01603
6.26683,-0.01603
5.43053,-0.01603
3.14182,0.04779
3.15915,0.03677
5.23662,0.01514
6.80839,-0.01578
9.88027,-0.00080
12.02316,0.00086
11.80861,-0.00075
-1.00000,0.13632
4.92801,0.02180
4.38499,-0.03933
3.05471,-0.10853
2.15803,0.32388
3.13092,-0.14911
4.43779,-0.00932
3.29921,0.04469
4.62480,-0.00321
5.61482,0.00239
5.09287,-0.02011
6.42774,0.01609
6.71306,-0.01603
5.62981,0.02821
4.47393,-0.00963
0.00000,-0.32143
6.01468,-0.00140
5.20207,0.01499
3.07446,0.04631
5.27289,0.00946
2.68319,0.03061
7.24842,-0.00299
7.73803,0.00248
5.69219,-0.01136
-1.00000,0.15153
4.40481,-0.04757
3.08299,-0.10157
2.14362,0.31399
3.08275,-0.10157
4.39460,-0.04757
4.93936,0.01955
6.34775,0.02573
7.32745,-0.00833
7.28863,0.00091
8.72199,-0.00487
9.20229,0.00386
10.58564,-0.00138
11.44466,0.00073
11.06075,-0.00138
9.77489,0.00386
0.00000,-0.30131
5.23708,0.01888
3.14965,0.03719
3.15710,0.03719
5.22646,0.01888
6.79748,-0.00924
8.66037,-0.00088
11.10988,0.00020
11.91642,0.00020
9.68068,-0.00088
-1.00000,0.14544
4.92871,0.00760
4.38556,-0.02891
3.05602,-0.11881
2.15925,0.34947
3.13138,-0.20449
4.43821,0.02230
3.29512,0.10202
4.61604,-0.03003
5.58883,0.01051
5.11659,-0.02160
6.43849,0.02383
7.22351,-0.01562
6.87402,0.01399
5.74710,-0.00996
4.75543,0.01047
0.00000,-0.31056
6.01544,0.00026
5.20276,0.01364
3.07641,0.04454
5.27365,0.00045
2.66069,0.00166
6.98005,-0.00568
8.26082,0.00241
7.71144,-0.00277
3.91354,0.00130
-1.00000,0.14396
11.06798,-0.00455
9.78419,0.00837
8.72102,-0.00855
9.20169,0.00445
10.51441,-0.00113
11.34602,0.00210
7.32810,-0.00843
7.28596,0.00064
6.34697,0.02955
4.93948,0.01343
4.39487,-0.04273
3.08304,-0.10641
2.14373,0.31829
3.08196,-0.10641
4.40384,-0.04273
0.00000,-0.30111
11.93537,0.00076
9.68094,-0.00156
8.63599,-0.00137
12.39470,-0.00022
6.79498,-0.00954
5.22647,0.01795
3.15719,0.03812
3.14883,0.03812
5.23573,0.01795
-1.00000,0.14500
5.58736,0.05212
4.40723,-0.01259
3.07657,-0.13907
2.14845,0.32372
3.08094,-0.13907
4.40473,-0.01259
4.90982,-0.00625
6.29670,0.01492
7.07441,-0.02778
8.41224,-0.00134
8.63740,0.00071
9.51303,0.00527
10.80583,-0.00115
5.60037,0.05212
0.00000,-0.25539
5.89580,-0.01171
5.58507,-0.01171
6.49132,-0.01171
3.13700,0.04204
3.14568,0.04204
6.72452,0.00877
7.33709,0.00877
9.53188,-0.00146
11.11035,0.00019
10.79547,0.00019
6.33667,-0.01171
5.48954,-0.01171
6.21926,-0.01171
-1.00000,0.11609
6.70709,0.00472
5.38480,0.00666
4.39437,0.00265
4.92324,-0.01467
4.39312,0.05897
3.08682,-0.27274
2.13914,0.41384
3.06197,-0.16715
0.00000,-0.30811
3.16584,0.12077
4.55880,-0.04573
5.08333,-0.03166
6.30865,0.00882
4.43565,0.03926
5.39959,-0.00688
7.38559,-0.00072
7.01230,-0.00072
7.01230,-0.00072
6.00644,0.00059
5.24115,-0.00435
3.13338,0.04750
5.12864,0.01541
5.12864,0.01541
3.44756,-0.02060
6.04314,-0.00004
6.04314,-0.00004
-1.00000,0.13954
6.33583,-0.02389
6.66409,0.01187
7.60581,-0.00882
6.28918,0.01672
4.91267,-0.02312
4.47418,0.01635
5.68274,0.00076
3.29571,0.03796
3.12703,-0.14408
4.43224,-0.02011
4.92922,0.03430
4.38693,-0.04900
3.05946,-0.09680
2.15890,0.31722
0.00000,-0.30423
5.28744,0.00620
6.91837,0.00620
6.82057,0.00620
8.12730,0.00197
8.07437,0.00197
7.00453,-0.00607
6.60987,-0.00607
4.61987,0.00218
2.70663,0.01715
5.27173,0.00987
6.01501,-0.00386
5.20491,0.01640
3.08240,0.04099
-1.00000,0.14175
4.40459,-0.06414
4.94155,0.04231
4.39486,-0.06414
3.08138,-0.08857
2.14296,0.30213
3.08525,-0.08857
6.35526,0.01356
7.55200,-0.00923
8.68010,0.00295
0.00000,-0.29726
8.17092,-0.01850
9.41113,0.01144
7.22682,0.00295
9.92540,-0.00182
9.26132,-0.00182
10.15776,-0.00182
8.52906,0.00478
7.43839,0.00478
5.22573,0.02144
3.15317,0.03501
3.15661,0.03501
5.22617,0.02144
6.82238,-0.00608
-1.00000,0.14413
11.61771,0.00359
10.76401,0.00001
11.39941,-0.00007
9.26631,-0.00286
8.63416,0.00642
7.25706,-0.02370
6.43523,0.03688
7.26230,-0.02370
8.63389,0.00642
4.95118,0.01682
4.39608,-0.04735
3.08155,-0.09312
2.14409,0.30236
3.08053,-0.09312
4.39538,-0.04735
0.00000,-0.29271
12.65611,-0.00088
11.49973,-0.00088
11.49505,-0.00088
9.32659,-0.00031
6.96177,0.00685
6.96699,0.00685
9.35677,-0.00031
5.22260,0.01604
3.15070,0.03452
3.14879,0.03452
5.22105,0.01604
-1.00000,0.13989
4.39086,-0.06465
4.92444,0.06368
4.40135,-0.09751
3.07768,-0.08983
2.14386,0.32685
3.07613,-0.09604
0.00000,-0.32535
5.53184,0.06019
5.64796,-0.01306
6.70988,-0.01453
7.87310,-0.00822
8.90418,0.00907
10.21506,-0.00201
11.42978,-0.00236
12.41572,0.00249
11.85177,-0.00274
10.50793,0.00264
5.22455,0.02014
6.00998,-0.00750
3.16838,0.03953
3.13831,0.03813
6.80489,0.00544
8.96281,-0.00256
11.68333,0.00085
13.47587,-0.00038
12.33984,0.00062
-1.00000,0.15712
4.91649,-0.02026
3.52791,0.05119
3.12397,-0.15194
2.14626,0.35813
3.06080,-0.12828
4.43453,-0.02850
4.96194,0.00078
4.40553,-0.01739
5.61095,0.02727
5.84190,0.01294
6.73355,-0.03107
7.92445,0.00529
6.32401,0.03558
0.00000,-0.31346
5.48850,-0.00017
3.08406,0.00863
3.09014,0.04432
5.23050,0.01370
6.89549,-0.00371
7.10108,-0.00945
-1.00000,0.14643
7.98977,-0.01237
6.59651,0.00931
5.53952,0.01075
4.38903,-0.02810
3.07293,-0.10689
2.14547,0.29091
3.07640,-0.11843
4.39730,-0.01534
4.90968,0.01371
6.63936,-0.00139
0.00000,-0.26108
8.58783,0.00230
8.05085,0.00230
8.58783,0.00230
3.16601,0.03677
3.12589,0.04047
5.22583,0.00995
-1.00000,0.12483
4.39669,-0.05409
4.92594,0.05357
4.40336,-0.09401
3.07954,-0.08703
2.14740,0.30170
3.08076,-0.08897
0.00000,-0.30403
5.62898,0.08084
6.69943,-0.01457
5.73599,-0.05163
7.11355,0.01485
7.99683,-0.00307
9.41923,-0.00265
9.59852,0.00354
8.87310,-0.00265
7.34398,-0.00307
5.22970,0.01687
6.01020,-0.00631
3.12944,0.04292
3.14369,0.03570
5.11291,0.01126
7.62912,-0.00295
7.68414,0.00175
8.10608,0.00175
9.88658,0.00034
10.09132,0.00034
10.67310,-0.00049
9.42015,-0.00049
9.34442,0.00034
9.20212,0.00034
6.98851,0.00175
6.97621,0.00175
-1.00000,0.14642
12.93326,-0.00059
11.45845,0.00098
11.07670,-0.00138
9.77797,0.00426
8.72271,-0.00586
9.18864,0.00426
10.56589,-0.00138
7.33423,-0.00740
7.28449,0.00072
6.34818,0.02448
4.94245,0.02115
4.39475,-0.04761
3.08350,-0.10286
2.14525,0.31348
3.08459,-0.10286
4.40551,-0.04761
0.00000,-0.29850
13.27899,0.00017
13.24329,0.00017
13.56325,0.00017
11.90574,0.00013
9.65969,-0.00099
8.61470,-0.00099
11.04444,0.00013
6.79711,-0.00890
5.22624,0.01888
3.15637,0.03769
3.15161,0.03769
5.23881,0.01888
-1.00000,0.14369
4.92786,0.02305
4.38466,-0.04576
3.05333,-0.11279
2.15867,0.36060
3.13299,-0.17983
4.43913,-0.00503
3.30016,0.07695
4.62672,-0.01967
5.59589,0.00652
5.14098,-0.01102
6.49076,0.00977
7.09456,-0.00462
6.38434,0.00961
4.69474,-0.00336
0.00000,-0.34642
6.01458,-0.00137
5.20018,0.01701
3.07166,0.04624
5.27584,0.00855
2.66330,0.01529
7.16070,-0.00263
8.16680,0.00017
6.90943,-0.00415
-1.00000,0.16289
3.02184,-0.00358
4.19166,-0.16506
4.25732,0.03910
3.09221,-0.13046
2.12092,0.34420
5.50606,0.08812
6.56712,-0.02523
6.59975,0.01439
5.58897,0.01478
3.51949,-0.02113
4.47399,-0.00944
5.74792,0.01997
6.78888,-0.00914
6.79717,0.00281
5.76178,-0.00914
4.49205,0.01997
0.00000,-0.33016
7.78268,0.00012
7.76975,0.00186
6.10235,-0.00468
3.78795,-0.00468
6.11709,0.00186
4.29648,0.01815
2.88517,0.01815
5.99337,-0.00616
7.61969,-0.00420
7.57002,-0.00020
5.84343,-0.01449
-1.00000,0.15425
5.85696,0.00487
6.88027,-0.00115
7.05068,0.00111
6.24015,0.00510
5.08078,-0.00260
4.85842,-0.00930
4.62266,-0.02802
5.59785,0.00751
3.29638,0.09214
3.13204,-0.18302
4.43911,0.00438
4.92912,0.01838
4.38676,-0.03867
3.05678,-0.10548
2.15969,0.33493
0.00000,-0.31091
6.84100,-0.00117
6.05943,-0.00216
7.74079,-0.00018
7.99170,-0.00084
4.22222,0.00663
2.67017,0.00218
5.27348,0.00554
6.01576,-0.00131
5.20319,0.01516
3.07721,0.04142
-1.00000,0.14547
4.39501,-0.06451
3.07913,-0.08434
2.14367,0.31318
3.07968,-0.08434
4.39349,-0.06451
4.93599,0.02113
6.43885,0.03947
7.06052,-0.00846
7.26455,-0.02235
8.69416,0.00197
9.51674,-0.00621
9.46949,0.00195
8.22706,-0.00621
7.18173,0.00197
0.00000,-0.32146
5.22433,0.02080
3.14628,0.03562
3.14555,0.03562
5.23340,0.02080
9.14987,0.00217
8.88313,0.00217
9.34787,0.00216
10.57282,0.00216
7.98510,0.00216
8.49703,0.00216
6.20553,0.00217
7.61730,0.00217
-1.00000,0.15257
11.99343,0.00150
11.04367,-0.01290
11.35189,0.01162
10.19134,-0.00539
9.11812,-0.00604
9.69864,0.01377
7.66468,0.00960
7.30320,0.00325
6.98951,-0.01737
5.65084,-0.00654
5.39241,0.07972
4.16999,-0.14860
4.29654,0.04062
3.16587,-0.18015
2.09323,0.38101
2.96610,-0.01498
0.00000,-0.36121
11.93917,-0.00002
11.94014,-0.00002
13.00939,-0.00002
12.37686,-0.00253
10.23796,-0.00009
7.64972,-0.00553
6.30053,-0.00757
5.31664,0.00903
3.46638,0.04585
-1.00000,0.17297
10.53457,-0.00149
11.40149,-0.00002
11.05438,-0.00032
9.76313,0.00169
8.70893,-0.00304
9.17141,0.00460
7.33202,-0.01087
7.29754,0.00124
6.34819,0.03041
4.94074,0.01278
4.39534,-0.04271
3.08349,-0.10773
2.14419,0.32296
3.08329,-0.10773
4.40473,-0.04271
0.00000,-0.30156
9.67846,0.00002
11.01184,0.00036
12.45626,0.00017
11.86051,-0.00002
8.58174,-0.00200
6.80427,-0.00995
5.22685,0.01794
3.15740,0.03786
3.15053,0.03786
5.23784,0.01794
-1.00000,0.14435
9.29154,0.00146
7.90167,-0.00863
7.02880,0.00717
5.76688,0.00107
5.44296,-0.01079
6.50764,0.00107
7.64519,0.00717
4.43272,0.00710
3.43811,0.04338
3.43676,0.00713
3.12889,-0.14185
4.43230,-0.04353
4.93791,0.05501
4.37612,-0.06734
3.04301,-0.09315
2.14691,0.34333
0.00000,-0.34101
9.40711,-0.00013
10.01780,-0.00013
9.72115,-0.00013
7.49929,-0.00140
5.26081,-0.00341
6.62601,-0.00341
8.50675,-0.00140
4.69123,0.00981
5.27921,0.01236
6.02409,-0.00655
5.18784,0.02026
3.06595,0.04185
-1.00000,0.16467
6.78041,-0.01421
6.51226,0.00761
7.62385,0.00266
7.83514,-0.00686
6.96443,0.00812
5.70978,-0.00448
5.42923,-0.00484
4.42368,-0.00250
3.43635,0.05113
3.43515,0.00777
3.12980,-0.16379
4.43318,-0.02679
4.93961,0.04212
4.37713,-0.05285
3.04434,-0.10275
2.14780,0.35009
0.00000,-0.32861
6.18326,0.00309
7.80027,0.00309
6.89018,0.00309
8.50117,-0.00070
8.83240,0.00120
7.41378,-0.00170
5.17091,-0.00265
4.67278,0.01088
5.28023,0.01208
6.02470,-0.00542
5.18896,0.01738
3.06706,0.04182
-1.00000,0.15602
4.93865,0.04714
4.37541,-0.06137
3.04143,-0.09209
2.14952,0.34179
3.13338,-0.14461
4.43393,-0.03952
3.44453,0.04658
3.41501,0.00917
4.47630,0.00097
5.39653,-0.03652
5.36272,0.01541
6.69789,0.00573
7.88676,0.00950
7.90826,0.00573
6.81487,0.01541
0.00000,-0.33935
6.02547,-0.00586
5.18592,0.01849
3.06127,0.04243
5.28051,0.01696
4.74237,0.00822
5.44617,0.00114
5.52592,-0.00228
4.52927,-0.00228
6.78647,-0.00277
6.97113,-0.00277
8.80596,-0.00455
8.09738,-0.00455
8.03652,-0.00277
8.87438,-0.00277
7.11418,-0.00228
7.00167,-0.00228
-1.00000,0.16394
4.71043,0.00396
4.54753,-0.05184
5.88811,0.00396
4.82737,0.00396
3.45928,-0.01183
3.49073,0.13832
3.14193,-0.19853
4.43934,-0.03002
4.93932,0.05498
4.36931,-0.06557
3.03438,-0.08738
2.14851,0.35183
0.00000,-0.34156
4.55084,-0.03379
4.96995,0.00261
4.02226,0.00261
5.67931,0.00261
6.71758,0.00261
6.12123,0.00261
6.11409,0.00261
4.17247,0.00261
5.11248,0.00261
5.79656,0.00261
5.29093,0.01113
6.02521,-0.00795
5.17656,0.01872
3.04602,0.04049
4.66972,0.01289
-1.00000,0.16478
4.39803,-0.05314
4.94633,0.03818
4.39753,-0.05314
3.08118,-0.09394
2.14635,0.29543
3.08552,-0.09394
6.34849,0.00431
7.11444,-0.00761
8.56396,-0.00133
9.46888,0.00173
10.83115,0.00122
11.36154,-0.00251
10.63318,0.00122
9.24601,0.00173
12.72311,0.00075
0.00000,-0.28714
9.20456,-0.00154
11.58628,-0.00005
11.24851,-0.00005
8.77969,-0.00154
6.86620,0.00430
5.22683,0.01781
3.14599,0.03646
3.15402,0.03646
5.24149,0.01781
13.04907,-0.00015
-1.00000,0.13865
8.58207,-0.00673
7.48930,0.01091
7.83991,-0.01958
7.11972,0.02854
5.96616,-0.02487
5.48993,-0.00123
6.32021,0.00033
4.47477,0.00307
3.44454,0.06081
3.41360,0.00302
3.13125,-0.13788
4.43367,-0.04215
4.93851,0.05393
4.37542,-0.06581
3.04220,-0.08186
2.14792,0.31737
0.00000,-0.32066
8.92925,0.00136
8.40536,0.00136
9.48970,0.00136
8.82974,0.00310
7.66523,-0.00506
6.25193,-0.00041
4.66188,0.00407
5.28057,0.01272
6.02454,-0.00686
5.18549,0.01901
3.06324,0.03902
-1.00000,0.15309
4.39394,-0.03597
3.07942,-0.11059
2.14453,0.32051
3.08256,-0.11059
4.39867,-0.03597
4.94165,-0.00207
6.47432,0.04943
7.17146,-0.01331
8.85813,0.00147
8.46201,-0.00976
9.36704,0.00604
8.82468,-0.02152
7.41099,0.02046
7.13107,-0.00921
7.13944,-0.00878
0.00000,-0.29979
5.22502,0.01571
3.14590,0.03921
3.15276,0.03921
5.22821,0.01571
7.37887,0.00310
6.75688,0.00310
9.56035,0.00571
8.89900,0.00571
7.58497,-0.00405
6.75073,-0.00405
7.18766,-0.00091
-1.00000,0.14122
4.39394,-0.04206
3.07942,-0.09988
2.14453,0.31175
3.08256,-0.09988
4.39867,-0.04206
4.94175,0.00410
6.47443,0.04142
7.17146,-0.01264
8.85813,0.00188
8.46201,-0.00893
9.36704,0.00530
8.82567,-0.02024
7.41099,0.01859
7.13107,-0.00710
7.13971,-0.00736
0.00000,-0.29637
5.22471,0.01653
3.14590,0.03588
3.15276,0.03588
5.22821,0.01653
7.37887,0.00324
6.75688,0.00324
8.89900,0.00552
9.56015,0.00552
6.75073,-0.00365
7.58497,-0.00365
7.18766,-0.00048
-1.00000,0.13896
7.26372,-0.00444
6.18367,0.06027
4.81553,-0.05483
4.35797,-0.03773
3.08023,-0.17938
2.13997,0.47439
3.07628,-0.24917
4.36936,0.05349
0.00000,-0.35406
5.62968,0.08748
6.00903,-0.02053
6.63572,-0.06047
7.82558,0.00898
8.18280,-0.00156
7.33360,-0.00156
7.33589,-0.00156
3.16870,0.05040
3.14571,0.06970
-1.00000,0.16056
6.90201,-0.03827
5.51656,0.00390
5.55314,0.03179
4.50971,-0.07040
4.95378,0.00424
3.15683,0.16065
3.07783,-0.30221
4.41718,0.06529
4.92142,-0.03595
4.40633,0.01280
3.08459,-0.15321
2.13286,0.45102
0.00000,-0.38251
3.31311,0.00167
6.94459,0.00742
7.16702,0.00855
7.16702,0.00855
7.68321,0.00855
6.00560,0.00773
5.22523,0.01171
2.65680,0.03902
7.56094,-0.00251
7.01289,-0.00251
7.56080,-0.00251
-1.00000,0.16718
4.71680,-0.01140
3.77700,-0.02542
3.94751,-0.01140
3.41846,0.08049
4.01393,-0.00536
3.11535,-0.15669
4.42243,-0.02332
4.93525,0.03708
4.38524,-0.05490
3.05892,-0.10503
2.15316,0.35160
0.00000,-0.34225
5.68656,0.00568
4.94845,0.00568
4.60371,0.00568
5.04418,0.00568
3.69495,0.00568
3.75223,0.00568
5.26230,0.00920
6.02068,-0.00340
5.20454,0.01827
3.09189,0.04458
-1.00000,0.16385
6.62057,-0.00334
6.61880,-0.00334
5.73018,0.01157
4.66970,-0.00983
4.67245,-0.00983
5.73564,0.01157
3.88317,0.00322
4.20151,0.00637
3.32047,0.04583
3.87700,0.00322
4.19013,0.00637
3.10425,-0.13958
4.41393,-0.02198
4.93206,0.03964
4.38494,-0.05048
3.06127,-0.08598
2.14015,0.29983
0.00000,-0.29536
7.53436,0.00034
7.53148,0.00034
6.08039,-0.00378
6.08893,-0.00378
5.24401,0.00921
6.01707,-0.00530
5.20705,0.01575
3.10482,0.03692
-1.00000,0.14241
5.59705,0.06046
4.41519,-0.02665
3.09054,-0.13366
2.14943,0.31115
3.08498,-0.11585
4.40079,-0.02126
4.95418,0.00172
6.33932,0.02301
7.22700,-0.00551
8.61575,-0.00297
8.88098,0.00156
9.64596,0.00255
10.95920,-0.00042
0.00000,-0.26752
6.29888,-0.01343
5.46793,-0.01343
6.26821,-0.01343
3.14956,0.04676
3.15883,0.03717
5.22286,0.01218
6.86790,-0.00915
7.37768,0.00016
7.06719,0.00016
9.53141,-0.00035
11.40601,0.00006
11.53555,0.00006
-1.00000,0.12662
8.66520,-0.00352
7.25011,-0.00432
6.97423,-0.00021
5.81903,0.00830
4.75144,-0.00512
5.11436,-0.01185
6.41266,0.01507
4.61977,-0.02464
5.58610,0.00849
3.29675,0.08746
3.13260,-0.19373
4.43899,0.02047
4.92875,0.00579
4.38574,-0.02858
3.05632,-0.11776
2.16068,0.34559
0.00000,-0.30674
8.87288,0.00107
9.02154,0.00107
9.39802,0.00107
7.84659,0.00002
5.94741,-0.00471
3.94162,0.00447
6.92320,-0.00412
2.66531,0.00544
5.27397,0.00118
6.01552,0.00081
5.20297,0.01386
3.07557,0.04310
-1.00000,0.14204
11.91578,0.00434
10.95499,-0.00874
9.59415,0.00404
8.64796,0.00364
8.99979,0.00092
7.25040,-0.03101
6.33292,0.04895
4.95436,-0.00653
4.40278,-0.02369
3.08776,-0.11664
2.14882,0.31926
3.08757,-0.12542
4.41323,-0.03381
5.59323,0.05696
0.00000,-0.28081
11.86964,-0.00067
11.83775,-0.00067
12.93420,-0.00067
11.14300,0.00176
11.17700,0.00176
7.23810,0.00485
7.29550,0.00485
6.89083,-0.01602
5.22555,0.01357
3.16345,0.03795
3.14586,0.04505
6.28042,-0.01201
5.46172,-0.01201
6.28182,-0.01201
-1.00000,0.13283
4.92733,0.01916
4.38428,-0.03337
3.05402,-0.11302
2.15609,0.32157
3.13066,-0.15410
4.43699,-0.00316
3.30294,0.03906
4.62656,-0.00549
5.61790,0.00297
5.05521,-0.01139
4.48065,-0.01541
5.65868,0.02102
6.65340,-0.00295
7.64588,-0.00073
6.37454,0.00378
0.00000,-0.31513
6.01374,-0.00165
5.20089,0.01328
3.07363,0.04797
5.27311,0.00833
2.70539,0.04039
6.00303,-0.00819
-1.00000,0.14705
8.25949,-0.00067
7.03034,0.00205
7.27743,-0.00104
6.45622,0.00902
5.13372,-0.01444
4.76171,0.00902
5.83691,-0.00104
4.62993,-0.03181
5.59517,0.00990
3.30317,0.10899
3.13386,-0.21274
4.43973,0.02636
4.92778,0.00348
4.38345,-0.02659
3.05299,-0.12242
2.15980,0.35849
0.00000,-0.31425
8.49863,0.00014
8.30002,0.00014
9.15532,0.00014
8.30725,-0.00152
6.98099,-0.00124
3.91527,-0.00124
5.94004,-0.00152
2.67540,-0.00216
5.27531,0.00005
6.01446,0.00113
5.19923,0.01393
3.06983,0.04385
-1.00000,0.14599
4.39636,-0.04350
4.92528,0.03956
4.40159,-0.07442
3.07601,-0.12548
2.14570,0.35776
3.08173,-0.12065
0.00000,-0.33823
5.62814,0.07541
6.68776,-0.01674
5.72620,-0.05119
6.98121,0.02073
7.25874,-0.01028
8.59083,0.00634
9.53159,-0.00571
9.34615,0.00634
8.14101,-0.01028
10.81088,0.00081
5.23077,0.01652
6.00927,-0.00251
3.11760,0.05001
3.14755,0.04357
5.02875,0.01514
6.58745,0.00324
9.01344,-0.00101
10.26198,-0.00101
8.21444,0.00324
-1.00000,0.16232
2.15375,0.34871
3.12055,-0.16356
4.42998,-0.00695
4.93097,0.01868
4.38899,-0.03479
3.06218,-0.11701
3.33234,0.04828
4.66675,-0.01238
5.05275,0.00011
0.00000,-0.31912
4.67201,0.03271
5.77464,0.00011
4.61451,-0.00635
4.13549,-0.00635
5.73437,-0.00635
5.26413,0.01295
6.01763,-0.00161
5.20823,0.01482
3.09145,0.04375
2.77085,0.00969
-1.00000,0.14464
9.58674,0.00083
9.73029,-0.00066
8.70753,0.00362
7.34360,-0.00870
7.16806,0.00362
8.37568,-0.00066
6.41444,0.01779
5.07176,-0.01834
4.62933,-0.02491
5.60276,0.00806
3.30043,0.09251
3.13383,-0.19331
4.44047,0.01449
4.92962,0.01095
4.38623,-0.03243
3.05556,-0.11807
2.16075,0.35031
0.00000,-0.31567
10.52394,0.00007
10.75613,-0.00045
9.06818,-0.00143
6.23314,-0.00143
8.49151,-0.00045
7.01188,-0.00343
4.51752,0.00599
2.66960,0.00263
5.27456,0.00291
6.01561,-0.00015
5.20200,0.01488
3.07473,0.04372
-1.00000,0.14773
4.39778,-0.05141
3.08567,-0.09538
2.14376,0.30482
3.07923,-0.09538
4.40288,-0.05141
4.93166,0.02699
6.29762,0.01662
7.15645,-0.02161
8.59897,-0.00216
9.53943,0.00140
8.90177,0.00788
10.26698,0.00222
0.00000,-0.29944
5.24297,0.01807
3.15659,0.03687
3.14801,0.03687
5.22210,0.01807
