name,type,nb_distance,distance,q_std,q_mod
C1,ca,3,4.179385720413946,-0.354821,-0.391145
C2,ca,2,2.8750904333603144,-0.020915,-0.097756
C3,ca,1,1.916,-0.140709,0.097167
C4,ca,2,2.8750904333603144,-0.020915,-0.097756
C5,ca,3,4.179385720413946,-0.354821,-0.391145
C6,ca,4,4.724,0.571463,0.59224
N1,nh,5,6.101,-1.108752,-1.090738
Br1,br,0,0.0,-0.109193,-0.352391
H1,ha,4,5.0227874731069395,0.172379,0.185997
H2,ha,3,2.981005367321569,0.144492,0.17625
H3,ha,3,2.981005367321569,0.144492,0.17625
H4,ha,4,5.0227874731069395,0.172379,0.185997
H5,hn,6,6.676747861047322,0.45246,0.445666
H6,hn,6,6.676747861047322,0.45246,0.445666
X,x,-1,-1.0,0.0,0.115698
