name,type,nb_distance,distance,q_std,q_mod
C1,ca,3,4.394120958735661,-0.173657,-0.2134
C2,ca,2,3.0814262931311536,-0.025911,-0.131715
C3,ca,1,2.1451836751196858,-0.232694,0.085252
C4,ca,2,3.0864358085014505,-0.025911,-0.131715
C5,ca,3,4.406956546189218,-0.173657,-0.2134
C6,ca,4,4.941334738711799,0.211385,0.218031
N1,n,5,6.349120962779021,-0.588258,-0.553466
C7,c,6,7.338549243549437,0.899061,0.891495
O1,o,7,7.300873509382286,-0.544363,-0.54369
C8,c3,7,8.742892141619956,-0.924874,-0.953401
C9,c3,8,9.795667460668518,0.352816,0.36284
C10,c3,9,9.738384773667551,-0.117413,-0.118089
C11,c3,10,11.050408634978165,0.118995,0.119938
O2,os,11,12.182577600819952,-0.416838,-0.417279
C12,c3,10,12.28478009571193,0.118995,0.119938
C13,c3,9,11.205990317682769,-0.117413,-0.118089
I1,i,0,0.0,-0.043883,-0.345059
H1,ha,4,5.224885548985738,0.139037,0.156212
H2,ha,3,3.152859337173164,0.145819,0.183324
H3,ha,3,3.154969413480898,0.145819,0.183324
H4,ha,4,5.242591820845869,0.139037,0.156212
H5,hn,6,6.798397899505442,0.31222,0.30172
H6,hc,8,9.119823956634251,0.240536,0.247975
H7,hc,8,8.841450616273328,0.240536,0.247975
H8,hc,9,9.800876134305545,-0.018627,-0.018278
H9,hc,10,9.79497529348594,0.047149,0.047208
H10,hc,10,8.888138950309001,0.047149,0.047208
H11,h1,11,11.130937651429011,0.037662,0.037124
H12,h1,11,11.249191304267164,0.037662,0.037124
H13,h1,11,12.391157048476144,0.037662,0.037124
H14,h1,11,13.263617907644957,0.037662,0.037124
H15,hc,10,11.484730166616888,0.047149,0.047208
H16,hc,10,11.345994976201954,0.047149,0.047208
X,x,-1,-1.0,0.0,0.146018
